cell-image-link href,image,name
https://www.levi.com/US/en_US/clothing/women/jeans/bootcut/ribcage-wide-leg-corduroy-womens-jeans/p/A60810014,"https://lsco.scene7.com/is/image/lsco/A60810014-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",RIBCAGE WIDE LEG CORDUROY WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/straight/314-shaping-straight-womens-jeans/p/196310163,"https://lsco.scene7.com/is/image/lsco/196310163-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",314 SHAPING STRAIGHT WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/bootcut/ribcage-wide-leg-tailored-womens-jeans/p/A87350001,"https://lsco.scene7.com/is/image/lsco/A87350001-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",RIBCAGE WIDE LEG TAILORED WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/overalls-jumpsuits/overalls/baggy-corduroy-womens-overalls/p/000UG0000,"https://lsco.scene7.com/is/image/lsco/000UG0000-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",BAGGY CORDUROY WOMEN'S OVERALLS
https://www.levi.com/US/en_US/clothing/women/jeans/315-shaping-bootcut-womens-jeans/p/196320076,"https://lsco.scene7.com/is/image/lsco/196320076-side-pdp-lse?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",315 SHAPING BOOTCUT WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/plus-size/jeans/721-high-rise-skinny-womens-jeans-plus-size/p/833680010,"https://lsco.scene7.com/is/image/lsco/833680010-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",721 HIGH RISE SKINNY WOMEN'S JEANS (PLUS SIZE)
https://www.levi.com/US/en_US/clothing/women/jeans/slim/japanese-selvedge-high-rise-boyfriend-womens-jeans/p/A58930000,"https://lsco.scene7.com/is/image/lsco/A58930000-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",JAPANESE SELVEDGE HIGH RISE BOYFRIEND WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/skinny/721-high-rise-skinny-performance-cool-womens-jeans/p/188820697,"https://lsco.scene7.com/is/image/lsco/188820697-side-pdp-lse?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",721 HIGH RISE SKINNY PERFORMANCE COOL WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/bootcut/retro-725-high-rise-bootcut-womens-jeans/p/A87420000,"https://lsco.scene7.com/is/image/lsco/A87420000-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",RETRO 725 HIGH RISE BOOTCUT WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/plus-size/jeans/ribcage-straight-ankle-womens-jeans-plus-size/p/388430016,"https://lsco.scene7.com/is/image/lsco/388430016-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",RIBCAGE STRAIGHT ANKLE WOMEN'S JEANS (PLUS SIZE)
https://www.levi.com/US/en_US/clothing/women/jeans/bootcut/superlow-flare-womens-jeans/p/A74540001,"https://lsco.scene7.com/is/image/lsco/A74540001-side-pdp-lse?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",SUPERLOW FLARE WOMEN'S JEANS
https://www.levi.com/US/en_US/levis-wellthread/levis-womens-wellthread-baggy-dad-jeans/p/A30280007,"https://lsco.scene7.com/is/image/lsco/A30280007-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",LEVI’S® WOMEN’S WELLTHREAD® BAGGY DAD JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/straight/ribcage-straight-ankle-corduroy-womens-pants/p/797550029,"https://lsco.scene7.com/is/image/lsco/797550029-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",RIBCAGE STRAIGHT ANKLE CORDUROY WOMEN'S PANTS
https://www.levi.com/US/en_US/made-in-japan/made-in-japan/made-in-japan-barrel-womens-jeans/p/A58890005,"https://lsco.scene7.com/is/image/lsco/A58890005-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",MADE IN JAPAN BARREL WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/straight/xl-baggy-straight-womens-jeans/p/A87010000,"https://lsco.scene7.com/is/image/lsco/A87010000-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",XL BAGGY STRAIGHT WOMEN'S JEANS
https://www.levi.com/US/en_US/levis-x-mclaren-f1/levis-x-mclaren-racing-speed-jeans/p/A89860000,"https://lsco.scene7.com/is/image/lsco/A89860000-dynamic1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",LEVI'S® X MCLAREN RACING SPEED JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/skinny/721-high-rise-skinny-womens-jeans/p/188820738,"https://lsco.scene7.com/is/image/lsco/188820738-side-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",721 HIGH RISE SKINNY WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/overalls-jumpsuits/overalls/vintage-womens-overalls/p/853150031,"https://lsco.scene7.com/is/image/lsco/853150031-front-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",VINTAGE WOMEN'S OVERALLS
https://www.levi.com/US/en_US/clothing/women/jeans/bootcut/retro-726-high-rise-flare-womens-jeans/p/A93150002,"https://lsco.scene7.com/is/image/lsco/A93150002-side-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",RETRO 726 HIGH RISE FLARE WOMEN'S JEANS
https://www.levi.com/US/en_US/clothing/women/jeans/taper/boyfriend-mid-rise-womens-jeans/p/198870266,"https://lsco.scene7.com/is/image/lsco/198870266-side-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",BOYFRIEND MID RISE WOMEN'S JEANS
https://www.levi.com/US/en_US/made-in-japan/made-in-japan/japanese-selvedge-plank-straight-womens-jeans/p/A91380001,"https://lsco.scene7.com/is/image/lsco/A91380001-detail1-pdp?fmt=jpeg&qlt=70&resMode=sharp2&fit=crop,1&op_usm=0.6,0.6,8&wid=155&hei=155",JAPANESE SELVEDGE PLANK STRAIGHT WOMEN'S JEANS
